"PersonId","TaskType","credits","PeriodStart","PeriodEnd"
"PID0268","Communication workflow",40.4,"2026-01-04","2026-07-04"
"PID0268","Document and comment",27.1,"2026-01-04","2026-07-04"
"PID0268","Analysis and research",9.2,"2026-01-04","2026-07-04"
"PID0268","General assistance",47.8,"2026-01-04","2026-07-04"
"PID0268","Specialised workflow",38,"2026-01-04","2026-07-04"
"PID0269","Write or debug code",10.4,"2026-01-04","2026-07-04"
"PID0269","Meeting workflow",5.9,"2026-01-04","2026-07-04"
"PID0269","Email workflow",29.4,"2026-01-04","2026-07-04"
"PID0269","Communication workflow",4,"2026-01-04","2026-07-04"
"PID0269","Document and comment",3.1,"2026-01-04","2026-07-04"
"PID0269","Analysis and research",8.2,"2026-01-04","2026-07-04"
"PID0269","General assistance",1.3,"2026-01-04","2026-07-04"
"PID0269","Specialised workflow",6.4,"2026-01-04","2026-07-04"
"PID0270","Write or debug code",13,"2026-01-04","2026-07-04"
"PID0270","Meeting workflow",40.4,"2026-01-04","2026-07-04"
"PID0270","Email workflow",28,"2026-01-04","2026-07-04"
"PID0270","Communication workflow",37.5,"2026-01-04","2026-07-04"
"PID0270","Document and comment",3.3,"2026-01-04","2026-07-04"
"PID0270","Analysis and research",30.3,"2026-01-04","2026-07-04"
"PID0270","General assistance",8.5,"2026-01-04","2026-07-04"
"PID0270","Specialised workflow",6.7,"2026-01-04","2026-07-04"
"PID0271","Write or debug code",20.1,"2026-01-04","2026-07-04"
"PID0271","Meeting workflow",3.6,"2026-01-04","2026-07-04"
"PID0271","Email workflow",4.3,"2026-01-04","2026-07-04"
"PID0271","Communication workflow",16.2,"2026-01-04","2026-07-04"
"PID0271","Document and comment",6.1,"2026-01-04","2026-07-04"
"PID0271","Analysis and research",3.8,"2026-01-04","2026-07-04"
"PID0271","General assistance",7.6,"2026-01-04","2026-07-04"
"PID0271","Specialised workflow",4.3,"2026-01-04","2026-07-04"
"PID0272","Write or debug code",72.1,"2026-01-04","2026-07-04"
"PID0272","Meeting workflow",18.6,"2026-01-04","2026-07-04"
"PID0272","Email workflow",17.6,"2026-01-04","2026-07-04"
"PID0272","Communication workflow",68,"2026-01-04","2026-07-04"
"PID0272","Document and comment",107.4,"2026-01-04","2026-07-04"
"PID0272","Analysis and research",35.9,"2026-01-04","2026-07-04"
"PID0272","General assistance",263.5,"2026-01-04","2026-07-04"
"PID0272","Specialised workflow",56.9,"2026-01-04","2026-07-04"
"PID0273","Write or debug code",0,"2026-01-04","2026-07-04"
"PID0273","Meeting workflow",0,"2026-01-04","2026-07-04"
"PID0273","Email workflow",0,"2026-01-04","2026-07-04"
"PID0273","Communication workflow",0,"2026-01-04","2026-07-04"
"PID0273","Document and comment",0,"2026-01-04","2026-07-04"
"PID0273","Analysis and research",0,"2026-01-04","2026-07-04"
"PID0273","General assistance",0,"2026-01-04","2026-07-04"
"PID0273","Specialised workflow",0,"2026-01-04","2026-07-04"
"PID0274","Write or debug code",47.5,"2026-01-04","2026-07-04"
"PID0274","Meeting workflow",42.5,"2026-01-04","2026-07-04"
"PID0274","Email workflow",185.3,"2026-01-04","2026-07-04"
"PID0274","Communication workflow",76.6,"2026-01-04","2026-07-04"
"PID0274","Document and comment",50.5,"2026-01-04","2026-07-04"
"PID0274","Analysis and research",25.1,"2026-01-04","2026-07-04"
"PID0274","General assistance",93.8,"2026-01-04","2026-07-04"
"PID0274","Specialised workflow",98.6,"2026-01-04","2026-07-04"
"PID0275","Write or debug code",5.1,"2026-01-04","2026-07-04"
"PID0275","Meeting workflow",13.7,"2026-01-04","2026-07-04"
"PID0275","Email workflow",7.6,"2026-01-04","2026-07-04"
"PID0275","Communication workflow",2.3,"2026-01-04","2026-07-04"
"PID0275","Document and comment",9.9,"2026-01-04","2026-07-04"
"PID0275","Analysis and research",25.4,"2026-01-04","2026-07-04"
"PID0275","General assistance",10.5,"2026-01-04","2026-07-04"
"PID0275","Specialised workflow",60.6,"2026-01-04","2026-07-04"
"PID0276","Write or debug code",130.3,"2026-01-04","2026-07-04"
"PID0276","Meeting workflow",58.6,"2026-01-04","2026-07-04"
"PID0276","Email workflow",23.5,"2026-01-04","2026-07-04"
"PID0276","Communication workflow",56.7,"2026-01-04","2026-07-04"
"PID0276","Document and comment",79.3,"2026-01-04","2026-07-04"
"PID0276","Analysis and research",22.1,"2026-01-04","2026-07-04"
"PID0276","General assistance",125.1,"2026-01-04","2026-07-04"
"PID0276","Specialised workflow",78.2,"2026-01-04","2026-07-04"
"PID0277","Write or debug code",140,"2026-01-04","2026-07-04"
"PID0277","Meeting workflow",198.1,"2026-01-04","2026-07-04"
"PID0277","Email workflow",276.5,"2026-01-04","2026-07-04"
"PID0277","Communication workflow",204.1,"2026-01-04","2026-07-04"
"PID0277","Document and comment",92.3,"2026-01-04","2026-07-04"
"PID0277","Analysis and research",94.6,"2026-01-04","2026-07-04"
"PID0277","General assistance",36.2,"2026-01-04","2026-07-04"
"PID0277","Specialised workflow",629.3,"2026-01-04","2026-07-04"
"PID0278","Write or debug code",2.9,"2026-01-04","2026-07-04"
"PID0278","Meeting workflow",1.5,"2026-01-04","2026-07-04"
"PID0278","Email workflow",3.2,"2026-01-04","2026-07-04"
"PID0278","Communication workflow",6.7,"2026-01-04","2026-07-04"
"PID0278","Document and comment",28.1,"2026-01-04","2026-07-04"
"PID0278","Analysis and research",3.3,"2026-01-04","2026-07-04"
"PID0278","General assistance",2.5,"2026-01-04","2026-07-04"
"PID0278","Specialised workflow",6.3,"2026-01-04","2026-07-04"
"PID0279","Write or debug code",23.9,"2026-01-04","2026-07-04"
"PID0279","Meeting workflow",131.2,"2026-01-04","2026-07-04"
"PID0279","Email workflow",6,"2026-01-04","2026-07-04"
"PID0279","Communication workflow",10.9,"2026-01-04","2026-07-04"
"PID0279","Document and comment",10,"2026-01-04","2026-07-04"
"PID0279","Analysis and research",30.1,"2026-01-04","2026-07-04"
"PID0279","General assistance",61.4,"2026-01-04","2026-07-04"
"PID0279","Specialised workflow",21.1,"2026-01-04","2026-07-04"
"PID0280","Write or debug code",121.2,"2026-01-04","2026-07-04"
"PID0280","Meeting workflow",46.1,"2026-01-04","2026-07-04"
"PID0280","Email workflow",48.8,"2026-01-04","2026-07-04"
"PID0280","Communication workflow",42.5,"2026-01-04","2026-07-04"
"PID0280","Document and comment",59.6,"2026-01-04","2026-07-04"
"PID0280","Analysis and research",44.3,"2026-01-04","2026-07-04"
"PID0280","General assistance",49.6,"2026-01-04","2026-07-04"
"PID0280","Specialised workflow",103.5,"2026-01-04","2026-07-04"
"PID0281","Write or debug code",17.5,"2026-01-04","2026-07-04"
"PID0281","Meeting workflow",117.2,"2026-01-04","2026-07-04"
"PID0281","Email workflow",36.8,"2026-01-04","2026-07-04"
"PID0281","Communication workflow",65.3,"2026-01-04","2026-07-04"
"PID0281","Document and comment",146.6,"2026-01-04","2026-07-04"
"PID0281","Analysis and research",107.7,"2026-01-04","2026-07-04"
"PID0281","General assistance",74.5,"2026-01-04","2026-07-04"
"PID0281","Specialised workflow",133.9,"2026-01-04","2026-07-04"
"PID0282","Write or debug code",15.4,"2026-01-04","2026-07-04"
"PID0282","Meeting workflow",16.6,"2026-01-04","2026-07-04"
"PID0282","Email workflow",31.6,"2026-01-04","2026-07-04"
"PID0282","Communication workflow",6.5,"2026-01-04","2026-07-04"
"PID0282","Document and comment",28.3,"2026-01-04","2026-07-04"
"PID0282","Analysis and research",34.7,"2026-01-04","2026-07-04"
"PID0282","General assistance",9.4,"2026-01-04","2026-07-04"
"PID0282","Specialised workflow",37.7,"2026-01-04","2026-07-04"
"PID0283","Write or debug code",0.1,"2026-01-04","2026-07-04"
"PID0283","Meeting workflow",0,"2026-01-04","2026-07-04"
"PID0283","Email workflow",0.2,"2026-01-04","2026-07-04"
"PID0283","Communication workflow",0.4,"2026-01-04","2026-07-04"
"PID0283","Document and comment",0.3,"2026-01-04","2026-07-04"
"PID0283","Analysis and research",0.1,"2026-01-04","2026-07-04"
"PID0283","General assistance",0.1,"2026-01-04","2026-07-04"
"PID0283","Specialised workflow",0.2,"2026-01-04","2026-07-04"
"PID0284","Write or debug code",15.6,"2026-01-04","2026-07-04"
"PID0284","Meeting workflow",56.4,"2026-01-04","2026-07-04"
"PID0284","Email workflow",4.9,"2026-01-04","2026-07-04"
"PID0284","Communication workflow",32,"2026-01-04","2026-07-04"
"PID0284","Document and comment",36.2,"2026-01-04","2026-07-04"
"PID0284","Analysis and research",6.8,"2026-01-04","2026-07-04"
"PID0284","General assistance",64,"2026-01-04","2026-07-04"
"PID0284","Specialised workflow",11.9,"2026-01-04","2026-07-04"
"PID0285","Write or debug code",1954.4,"2026-01-04","2026-07-04"
"PID0285","Meeting workflow",293.8,"2026-01-04","2026-07-04"
"PID0285","Email workflow",105.9,"2026-01-04","2026-07-04"
"PID0285","Communication workflow",141.4,"2026-01-04","2026-07-04"
"PID0285","Document and comment",735.8,"2026-01-04","2026-07-04"
"PID0285","Analysis and research",546.2,"2026-01-04","2026-07-04"
"PID0285","General assistance",228.2,"2026-01-04","2026-07-04"
"PID0285","Specialised workflow",170,"2026-01-04","2026-07-04"
"PID0286","Write or debug code",0,"2026-01-04","2026-07-04"
"PID0286","Meeting workflow",0.4,"2026-01-04","2026-07-04"
"PID0286","Email workflow",0.1,"2026-01-04","2026-07-04"
"PID0286","Communication workflow",2.5,"2026-01-04","2026-07-04"
"PID0286","Document and comment",1.6,"2026-01-04","2026-07-04"
"PID0286","Analysis and research",0.4,"2026-01-04","2026-07-04"
"PID0286","General assistance",0.2,"2026-01-04","2026-07-04"
"PID0286","Specialised workflow",0.6,"2026-01-04","2026-07-04"
"PID0287","Write or debug code",95.9,"2026-01-04","2026-07-04"
"PID0287","Meeting workflow",35.8,"2026-01-04","2026-07-04"
"PID0287","Email workflow",13.2,"2026-01-04","2026-07-04"
"PID0287","Communication workflow",14.5,"2026-01-04","2026-07-04"
"PID0287","Document and comment",29.4,"2026-01-04","2026-07-04"
"PID0287","Analysis and research",196.3,"2026-01-04","2026-07-04"
"PID0287","General assistance",89.8,"2026-01-04","2026-07-04"
"PID0287","Specialised workflow",70.3,"2026-01-04","2026-07-04"
"PID0288","Write or debug code",12.3,"2026-01-04","2026-07-04"
"PID0288","Meeting workflow",110.9,"2026-01-04","2026-07-04"
"PID0288","Email workflow",52.7,"2026-01-04","2026-07-04"
"PID0288","Communication workflow",32.6,"2026-01-04","2026-07-04"
"PID0288","Document and comment",11.9,"2026-01-04","2026-07-04"
"PID0288","Analysis and research",31.6,"2026-01-04","2026-07-04"
"PID0288","General assistance",29.7,"2026-01-04","2026-07-04"
"PID0288","Specialised workflow",11.7,"2026-01-04","2026-07-04"
"PID0289","Write or debug code",64.5,"2026-01-04","2026-07-04"
"PID0289","Meeting workflow",33.2,"2026-01-04","2026-07-04"
"PID0289","Email workflow",49.6,"2026-01-04","2026-07-04"
"PID0289","Communication workflow",62.6,"2026-01-04","2026-07-04"
"PID0289","Document and comment",18.1,"2026-01-04","2026-07-04"
"PID0289","Analysis and research",92.6,"2026-01-04","2026-07-04"
"PID0289","General assistance",50.8,"2026-01-04","2026-07-04"
"PID0289","Specialised workflow",21.2,"2026-01-04","2026-07-04"
"PID0290","Write or debug code",68.4,"2026-01-04","2026-07-04"
"PID0290","Meeting workflow",16.4,"2026-01-04","2026-07-04"
"PID0290","Email workflow",117.9,"2026-01-04","2026-07-04"
"PID0290","Communication workflow",21.6,"2026-01-04","2026-07-04"
"PID0290","Document and comment",43.3,"2026-01-04","2026-07-04"
"PID0290","Analysis and research",55.8,"2026-01-04","2026-07-04"
"PID0290","General assistance",17,"2026-01-04","2026-07-04"
"PID0290","Specialised workflow",52.9,"2026-01-04","2026-07-04"
"PID0291","Write or debug code",46.7,"2026-01-04","2026-07-04"
"PID0291","Meeting workflow",69.8,"2026-01-04","2026-07-04"
"PID0291","Email workflow",41.4,"2026-01-04","2026-07-04"
"PID0291","Communication workflow",152.8,"2026-01-04","2026-07-04"
"PID0291","Document and comment",73.5,"2026-01-04","2026-07-04"
"PID0291","Analysis and research",21.5,"2026-01-04","2026-07-04"
"PID0291","General assistance",121.3,"2026-01-04","2026-07-04"
"PID0291","Specialised workflow",18.3,"2026-01-04","2026-07-04"
"PID0292","Write or debug code",223.2,"2026-01-04","2026-07-04"
"PID0292","Meeting workflow",162.7,"2026-01-04","2026-07-04"
"PID0292","Email workflow",561.4,"2026-01-04","2026-07-04"
"PID0292","Communication workflow",110.9,"2026-01-04","2026-07-04"
"PID0292","Document and comment",158.2,"2026-01-04","2026-07-04"
"PID0292","Analysis and research",501.4,"2026-01-04","2026-07-04"
"PID0292","General assistance",522.1,"2026-01-04","2026-07-04"
"PID0292","Specialised workflow",423,"2026-01-04","2026-07-04"
"PID0293","Write or debug code",5.1,"2026-01-04","2026-07-04"
"PID0293","Meeting workflow",11.7,"2026-01-04","2026-07-04"
"PID0293","Email workflow",4.3,"2026-01-04","2026-07-04"
"PID0293","Communication workflow",5.2,"2026-01-04","2026-07-04"
"PID0293","Document and comment",1,"2026-01-04","2026-07-04"
"PID0293","Analysis and research",4.6,"2026-01-04","2026-07-04"
"PID0293","General assistance",6.1,"2026-01-04","2026-07-04"
"PID0293","Specialised workflow",4.2,"2026-01-04","2026-07-04"
"PID0294","Write or debug code",35.6,"2026-01-04","2026-07-04"
"PID0294","Meeting workflow",50.3,"2026-01-04","2026-07-04"
"PID0294","Email workflow",48.6,"2026-01-04","2026-07-04"
"PID0294","Communication workflow",123.3,"2026-01-04","2026-07-04"
"PID0294","Document and comment",39.3,"2026-01-04","2026-07-04"
"PID0294","Analysis and research",45.9,"2026-01-04","2026-07-04"
"PID0294","General assistance",58.2,"2026-01-04","2026-07-04"
"PID0294","Specialised workflow",76.7,"2026-01-04","2026-07-04"
"PID0295","Write or debug code",3.5,"2026-01-04","2026-07-04"
"PID0295","Meeting workflow",1.9,"2026-01-04","2026-07-04"
"PID0295","Email workflow",8.4,"2026-01-04","2026-07-04"
"PID0295","Communication workflow",3.7,"2026-01-04","2026-07-04"
"PID0295","Document and comment",7.4,"2026-01-04","2026-07-04"
"PID0295","Analysis and research",3.2,"2026-01-04","2026-07-04"
"PID0295","General assistance",9,"2026-01-04","2026-07-04"
"PID0295","Specialised workflow",6.1,"2026-01-04","2026-07-04"
"PID0296","Write or debug code",0,"2026-01-04","2026-07-04"
"PID0296","Meeting workflow",0,"2026-01-04","2026-07-04"
"PID0296","Email workflow",0,"2026-01-04","2026-07-04"
"PID0296","Communication workflow",0,"2026-01-04","2026-07-04"
"PID0296","Document and comment",0,"2026-01-04","2026-07-04"
"PID0296","Analysis and research",0,"2026-01-04","2026-07-04"
"PID0296","General assistance",0,"2026-01-04","2026-07-04"
"PID0296","Specialised workflow",0,"2026-01-04","2026-07-04"
"PID0297","Write or debug code",849.9,"2026-01-04","2026-07-04"
"PID0297","Meeting workflow",897.1,"2026-01-04","2026-07-04"
"PID0297","Email workflow",616.2,"2026-01-04","2026-07-04"
"PID0297","Communication workflow",290.4,"2026-01-04","2026-07-04"
"PID0297","Document and comment",285.9,"2026-01-04","2026-07-04"
"PID0297","Analysis and research",151.4,"2026-01-04","2026-07-04"
"PID0297","General assistance",780.2,"2026-01-04","2026-07-04"
"PID0297","Specialised workflow",682.8,"2026-01-04","2026-07-04"
"PID0298","Write or debug code",17.9,"2026-01-04","2026-07-04"
"PID0298","Meeting workflow",10.7,"2026-01-04","2026-07-04"
"PID0298","Email workflow",3.4,"2026-01-04","2026-07-04"
"PID0298","Communication workflow",4.1,"2026-01-04","2026-07-04"
"PID0298","Document and comment",3.6,"2026-01-04","2026-07-04"
"PID0298","Analysis and research",8,"2026-01-04","2026-07-04"
"PID0298","General assistance",5.7,"2026-01-04","2026-07-04"
"PID0298","Specialised workflow",5.1,"2026-01-04","2026-07-04"
"PID0299","Write or debug code",15.3,"2026-01-04","2026-07-04"
"PID0299","Meeting workflow",20,"2026-01-04","2026-07-04"
"PID0299","Email workflow",14.9,"2026-01-04","2026-07-04"
"PID0299","Communication workflow",21.5,"2026-01-04","2026-07-04"
"PID0299","Document and comment",19,"2026-01-04","2026-07-04"
"PID0299","Analysis and research",8.8,"2026-01-04","2026-07-04"
"PID0299","General assistance",36.6,"2026-01-04","2026-07-04"
"PID0299","Specialised workflow",26.1,"2026-01-04","2026-07-04"
"PID0300","Write or debug code",126.1,"2026-01-04","2026-07-04"
"PID0300","Meeting workflow",27.5,"2026-01-04","2026-07-04"
"PID0300","Email workflow",118.6,"2026-01-04","2026-07-04"
"PID0300","Communication workflow",21.4,"2026-01-04","2026-07-04"
"PID0300","Document and comment",67.8,"2026-01-04","2026-07-04"
"PID0300","Analysis and research",62.5,"2026-01-04","2026-07-04"
"PID0300","General assistance",74.6,"2026-01-04","2026-07-04"
"PID0300","Specialised workflow",27.5,"2026-01-04","2026-07-04"
"PID0301","Write or debug code",2.5,"2026-01-04","2026-07-04"
"PID0301","Meeting workflow",2.9,"2026-01-04","2026-07-04"
"PID0301","Email workflow",9.6,"2026-01-04","2026-07-04"
"PID0301","Communication workflow",1.7,"2026-01-04","2026-07-04"
"PID0301","Document and comment",3.8,"2026-01-04","2026-07-04"
"PID0301","Analysis and research",1.4,"2026-01-04","2026-07-04"
"PID0301","General assistance",2.6,"2026-01-04","2026-07-04"
"PID0301","Specialised workflow",0.6,"2026-01-04","2026-07-04"
"PID0302","Write or debug code",6,"2026-01-04","2026-07-04"
"PID0302","Meeting workflow",1,"2026-01-04","2026-07-04"
"PID0302","Email workflow",2.3,"2026-01-04","2026-07-04"
"PID0302","Communication workflow",7.6,"2026-01-04","2026-07-04"
"PID0302","Document and comment",4.2,"2026-01-04","2026-07-04"
"PID0302","Analysis and research",2.5,"2026-01-04","2026-07-04"
"PID0302","General assistance",2.8,"2026-01-04","2026-07-04"
"PID0302","Specialised workflow",2,"2026-01-04","2026-07-04"
"PID0303","Write or debug code",0,"2026-01-04","2026-07-04"
"PID0303","Meeting workflow",0,"2026-01-04","2026-07-04"
"PID0303","Email workflow",0,"2026-01-04","2026-07-04"
"PID0303","Communication workflow",0,"2026-01-04","2026-07-04"
"PID0303","Document and comment",0,"2026-01-04","2026-07-04"
"PID0303","Analysis and research",0,"2026-01-04","2026-07-04"
"PID0303","General assistance",0,"2026-01-04","2026-07-04"
"PID0303","Specialised workflow",0,"2026-01-04","2026-07-04"
"PID0304","Write or debug code",236.6,"2026-01-04","2026-07-04"
"PID0304","Meeting workflow",83.4,"2026-01-04","2026-07-04"
"PID0304","Email workflow",50.8,"2026-01-04","2026-07-04"
"PID0304","Communication workflow",113.6,"2026-01-04","2026-07-04"
"PID0304","Document and comment",100.7,"2026-01-04","2026-07-04"
"PID0304","Analysis and research",348.6,"2026-01-04","2026-07-04"
"PID0304","General assistance",158.1,"2026-01-04","2026-07-04"
